tweet_link,tweet,slug,tag,phrase,start,end
https://twitter.com/realDonaldTrump/status/911179462745710593,"The Russia hoax continues, now it's ads on Facebook. What about the totally biased and dishonest Media coverage in favor of Crooked Hillary?",trump-russia,insult,hoax,11.0,15.0
https://twitter.com/realDonaldTrump/status/911189860769255424,"The greatest influence over our election was the Fake News Media ""screaming"" for Crooked Hillary Clinton. Next, she was a bad candidate!",hillary-clinton,accusation,Crooked,81.0,88.0
https://twitter.com/realDonaldTrump/status/911189860769255424,"The greatest influence over our election was the Fake News Media ""screaming"" for Crooked Hillary Clinton. Next, she was a bad candidate!",hillary-clinton,entity,Hillary Clinton,89.0,104.0
https://twitter.com/realDonaldTrump/status/911189860769255424,"The greatest influence over our election was the Fake News Media ""screaming"" for Crooked Hillary Clinton. Next, she was a bad candidate!",hillary-clinton,insult,a bad candidate!,120.0,136.0
https://twitter.com/realDonaldTrump/status/911189860769255424,"The greatest influence over our election was the Fake News Media ""screaming"" for Crooked Hillary Clinton. Next, she was a bad candidate!",the-media,entity,The,0.0,3.0
https://twitter.com/realDonaldTrump/status/911189860769255424,"The greatest influence over our election was the Fake News Media ""screaming"" for Crooked Hillary Clinton. Next, she was a bad candidate!",the-media,insult,Fake News,49.0,58.0
https://twitter.com/realDonaldTrump/status/911541328013676544,"John McCain never had any intention of voting for this Bill, which his Governor loves. He campaigned on Repeal &amp; Replace. Let Arizona down!",john-mccain,accusation,never had any intention of voting for this Bill,12.0,59.0
https://twitter.com/realDonaldTrump/status/911541328013676544,"John McCain never had any intention of voting for this Bill, which his Governor loves. He campaigned on Repeal &amp; Replace. Let Arizona down!",john-mccain,entity,John McCain,0.0,11.0
https://twitter.com/realDonaldTrump/status/911541328013676544,"John McCain never had any intention of voting for this Bill, which his Governor loves. He campaigned on Repeal &amp; Replace. Let Arizona down!",john-mccain,insult,Let Arizona down!,126.0,143.0
https://twitter.com/realDonaldTrump/status/911543222731706368,"Arizona had a 116% increase in ObamaCare premiums last year, with deductibles very high. Chuck Schumer sold John McCain a bill of goods. Sad",chuck-schumer,accusation,sold John McCain a bill of goods,103.0,135.0
https://twitter.com/realDonaldTrump/status/911543222731706368,"Arizona had a 116% increase in ObamaCare premiums last year, with deductibles very high. Chuck Schumer sold John McCain a bill of goods. Sad",chuck-schumer,entity,Chuck Schumer,89.0,102.0
https://twitter.com/realDonaldTrump/status/911545480651378689,Large Block Grants to States is a good thing to do. Better control &amp; management. Great for Arizona. McCain let his best friend L.G. down!,john-mccain,entity,McCain,104.0,110.0
https://twitter.com/realDonaldTrump/status/911545480651378689,Large Block Grants to States is a good thing to do. Better control &amp; management. Great for Arizona. McCain let his best friend L.G. down!,john-mccain,insult,let his best friend L.G. down!,111.0,141.0
https://twitter.com/realDonaldTrump/status/911655987857281024,"...our Great American Flag (or Country) and should stand for the National Anthem. If not, YOU'RE FIRED. Find something else to do!",colin-kaepernick,accusation,YOU'RE FIRED,90.0,102.0
https://twitter.com/realDonaldTrump/status/911655987857281024,"...our Great American Flag (or Country) and should stand for the National Anthem. If not, YOU'RE FIRED. Find something else to do!",colin-kaepernick,insult,Find something else to do!,104.0,130.0
https://twitter.com/realDonaldTrump/status/911711539815702529,Iran just test-fired a Ballistic Missile capable of reaching Israel.They are also working with North Korea.Not much of an agreement we have!,iran-deal,entity,Iran,0.0,4.0
https://twitter.com/realDonaldTrump/status/911711539815702529,Iran just test-fired a Ballistic Missile capable of reaching Israel.They are also working with North Korea.Not much of an agreement we have!,iran-deal,insult,Not much of an agreement we have!,107.0,140.0
https://twitter.com/realDonaldTrump/status/911718138747727872,Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country.Tell them to stand!,roger-goodell,accusation,trying to justify the total disrespect certain players show to our country,46.0,120.0
https://twitter.com/realDonaldTrump/status/911718138747727872,Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country.Tell them to stand!,roger-goodell,entity,Roger Goodell,0.0,13.0
https://twitter.com/realDonaldTrump/status/911789314169823232,"Just heard Foreign Minister of North Korea speak at U.N. If he echoes thoughts of Little Rocket Man, they won't be around much longer!",kim-jong-un,entity,un,118.0,120.0
https://twitter.com/realDonaldTrump/status/911789314169823232,"Just heard Foreign Minister of North Korea speak at U.N. If he echoes thoughts of Little Rocket Man, they won't be around much longer!",kim-jong-un,insult,Little Rocket Man,82.0,99.0
https://twitter.com/realDonaldTrump/status/912018945158402049,"Great solidarity for our National Anthem and for our Country. Standing with locked arms is good, kneeling is not acceptable. Bad ratings!",nfl,insult,Bad ratings!,125.0,137.0
https://twitter.com/realDonaldTrump/status/912080538755846144,Sports fans should never condone players that do not stand proud for their National Anthem or their Country. NFL should change policy!,nfl,entity,NFL,109.0,112.0
https://twitter.com/realDonaldTrump/status/912080538755846144,Sports fans should never condone players that do not stand proud for their National Anthem or their Country. NFL should change policy!,nfl,insult,should change policy!,113.0,134.0
https://twitter.com/realDonaldTrump/status/912443217227976704,".@CNN is #FakeNews. Just reported COS (John Kelly) was opposed to my stance on NFL players disrespecting FLAG, ANTHEM, COUNTRY. Total lie!",cnn,entity,CNN,2.0,5.0
https://twitter.com/realDonaldTrump/status/912443217227976704,".@CNN is #FakeNews. Just reported COS (John Kelly) was opposed to my stance on NFL players disrespecting FLAG, ANTHEM, COUNTRY. Total lie!",cnn,insult,#FakeNews,9.0,18.0
https://twitter.com/realDonaldTrump/status/912443217227976704,".@CNN is #FakeNews. Just reported COS (John Kelly) was opposed to my stance on NFL players disrespecting FLAG, ANTHEM, COUNTRY. Total lie!",cnn,insult,Total lie!,128.0,138.0
https://twitter.com/realDonaldTrump/status/912487929783754755,A few of the many clips of John McCain talking about Repealing &amp; Replacing O'Care. My oh my has he changed-complete turn from years of talk! https://t.co/t9cXG2Io86,john-mccain,accusation,My oh my has he changed-complete turn from years of talk!,87.0,144.0
https://twitter.com/realDonaldTrump/status/912487929783754755,A few of the many clips of John McCain talking about Repealing &amp; Replacing O'Care. My oh my has he changed-complete turn from years of talk! https://t.co/t9cXG2Io86,john-mccain,entity,John McCain,27.0,38.0
https://twitter.com/realDonaldTrump/status/912624892239077376,"Ratings for NFL football are way down except before game starts, when people tune in to see whether or not our country will be disrespected!",nfl,accusation,"Ratings for NFL football are way down except before game starts, when people tune in to see whether or not our country will be disrespected!",,
https://twitter.com/realDonaldTrump/status/912624892239077376,"Ratings for NFL football are way down except before game starts, when people tune in to see whether or not our country will be disrespected!",nfl,entity,NFL,12.0,15.0
https://twitter.com/realDonaldTrump/status/912626731357540353,"The booing at the NFL football game last night, when the entire Dallas team dropped to its knees, was loudest I have ever heard. Great anger",nfl,accusation,"The booing at the NFL football game last night, when the entire Dallas team dropped to its knees, was loudest I have ever heard. Great anger",,
https://twitter.com/realDonaldTrump/status/912626731357540353,"The booing at the NFL football game last night, when the entire Dallas team dropped to its knees, was loudest I have ever heard. Great anger",nfl,entity,NFL,18.0,21.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",facebook,entity,Facebook,0.0,8.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",facebook,insult,was always anti-Trump,9.0,30.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",facebook,insult,Collusion?,134.0,144.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",the-media,entity,The,31.0,34.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",the-media,insult,anti-Trump,20.0,30.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",the-media,insult,Collusion?,134.0,144.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",the-media,insult,Fake News,73.0,82.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",the-new-york-times,entity,The,31.0,34.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",the-new-york-times,insult,anti-Trump,20.0,30.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",the-new-york-times,insult,Collusion?,134.0,144.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",the-new-york-times,insult,Fake News,73.0,82.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",washington-post,insult,anti-Trump,20.0,30.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",washington-post,insult,Collusion?,134.0,144.0
https://twitter.com/realDonaldTrump/status/913034591879024640,"Facebook was always anti-Trump.The Networks were always anti-Trump hence,Fake News, @nytimes(apologized) &amp; @WaPo were anti-Trump. Collusion?",washington-post,insult,Fake News,73.0,82.0
https://twitter.com/realDonaldTrump/status/913371663789625344,Democrats don't want massive tax cuts - how does that win elections? Great reviews for Tax Cut and Reform Bill.,democrats,entity,Democrats,0.0,9.0
https://twitter.com/realDonaldTrump/status/913371663789625344,Democrats don't want massive tax cuts - how does that win elections? Great reviews for Tax Cut and Reform Bill.,democrats,insult,don't want massive tax cuts - how does that win elections?,10.0,68.0
https://twitter.com/realDonaldTrump/status/914089003745468417,"...Such poor leadership ability by the Mayor of San Juan, and others in Puerto Rico, who are not able to get their workers to help. They....",carmen-yulin-cruz,insult,Such poor leadership ability,3.0,31.0
https://twitter.com/realDonaldTrump/status/914089888596754434,"...want everything to be done for them when it should be a community effort. 10,000 Federal workers now on Island doing a fantastic job.",puerto-ricans,accusation,want everything to be done for them,3.0,38.0
https://twitter.com/realDonaldTrump/status/914094625488502784,"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to ""get Trump."" Not fair to FR or effort!",cnn,accusation,going out of their way to disparage our great First Responders,26.0,88.0
https://twitter.com/realDonaldTrump/status/914094625488502784,"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to ""get Trump."" Not fair to FR or effort!",cnn,entity,CNN,10.0,13.0
https://twitter.com/realDonaldTrump/status/914094625488502784,"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to ""get Trump."" Not fair to FR or effort!",cnn,insult,Fake News,,
https://twitter.com/realDonaldTrump/status/914094625488502784,"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to ""get Trump."" Not fair to FR or effort!",cnn,insult,Not fair,114.0,122.0
https://twitter.com/realDonaldTrump/status/914094625488502784,"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to ""get Trump."" Not fair to FR or effort!",nbc,accusation,going out of their way to disparage our great First Responders,26.0,88.0
https://twitter.com/realDonaldTrump/status/914094625488502784,"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to ""get Trump."" Not fair to FR or effort!",nbc,entity,NBC,18.0,21.0
https://twitter.com/realDonaldTrump/status/914094625488502784,"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to ""get Trump."" Not fair to FR or effort!",nbc,insult,Fake News,,
https://twitter.com/realDonaldTrump/status/914094625488502784,"Fake News CNN and NBC are going out of their way to disparage our great First Responders as a way to ""get Trump."" Not fair to FR or effort!",nbc,insult,Not fair,114.0,122.0
https://twitter.com/realDonaldTrump/status/914099295963553792,The Fake News Networks are working overtime in Puerto Rico doing their best to take the spirit away from our soldiers and first R's. Shame!,the-media,accusation,working overtime in Puerto Rico doing their best to take the spirit away from our soldiers and first R's,27.0,131.0
https://twitter.com/realDonaldTrump/status/914099295963553792,The Fake News Networks are working overtime in Puerto Rico doing their best to take the spirit away from our soldiers and first R's. Shame!,the-media,entity,The,0.0,3.0
https://twitter.com/realDonaldTrump/status/914099295963553792,The Fake News Networks are working overtime in Puerto Rico doing their best to take the spirit away from our soldiers and first R's. Shame!,the-media,insult,Fake News,4.0,13.0
https://twitter.com/realDonaldTrump/status/914099295963553792,The Fake News Networks are working overtime in Puerto Rico doing their best to take the spirit away from our soldiers and first R's. Shame!,the-media,insult,Shame!,133.0,139.0
https://twitter.com/realDonaldTrump/status/914189344533024768,"Despite the Fake News Media in conjunction with the Dems, an amazing job is being done in Puerto Rico. Great people!",the-media,entity,the,8.0,11.0
https://twitter.com/realDonaldTrump/status/914189344533024768,"Despite the Fake News Media in conjunction with the Dems, an amazing job is being done in Puerto Rico. Great people!",the-media,insult,Fake News,12.0,21.0
https://twitter.com/realDonaldTrump/status/914216744385904640,"To the people of Puerto Rico:
 Do not believe the #FakeNews!
 #PRStrongðŸ‡µðŸ‡·",the-media,entity,the,3.0,6.0
https://twitter.com/realDonaldTrump/status/914216744385904640,"To the people of Puerto Rico:
 Do not believe the #FakeNews!
 #PRStrongðŸ‡µðŸ‡·",the-media,insult,#FakeNews!,50.0,60.0
https://twitter.com/realDonaldTrump/status/914227642131509248,Results of recovery efforts will speak much louder than complaints by San Juan Mayor. Doing everything we can to help great people of PR!,carmen-yulin-cruz,accusation,Results of recovery efforts will speak much louder than complaints by San Juan Mayor,,
https://twitter.com/realDonaldTrump/status/914260261304860672,"Because of #FakeNews my people are not getting the credit they deserve for doing a great job. As seen here, they are ALL doing a GREAT JOB! https://t.co/1ltW2t3rwy",the-media,accusation,Because of #FakeNews my people are not getting the credit they deserve,,
https://twitter.com/realDonaldTrump/status/914260261304860672,"Because of #FakeNews my people are not getting the credit they deserve for doing a great job. As seen here, they are ALL doing a GREAT JOB! https://t.co/1ltW2t3rwy",the-media,entity,the,47.0,50.0
https://twitter.com/realDonaldTrump/status/914269704440737792,"In analyzing the Alabama Primary race,FAKE NEWS always fails to mention that the candidate I endorsed went up MANY points after endorsement!",the-media,entity,the,13.0,16.0
https://twitter.com/realDonaldTrump/status/914269704440737792,"In analyzing the Alabama Primary race,FAKE NEWS always fails to mention that the candidate I endorsed went up MANY points after endorsement!",the-media,insult,FAKE NEWS,38.0,47.0
https://twitter.com/realDonaldTrump/status/914465475777695744,"We have done a great job with the almost impossible situation in Puerto Rico. Outside of the Fake News or politically motivated ingrates,...",first-responders,compliment,have done a great job with the almost impossible situation in Puerto Rico,14.0,38.0
https://twitter.com/realDonaldTrump/status/914465475777695744,"We have done a great job with the almost impossible situation in Puerto Rico. Outside of the Fake News or politically motivated ingrates,...",first-responders,compliment,have done a great job with the almost impossible situation in Puerto Rico,3.0,76.0
https://twitter.com/realDonaldTrump/status/914465475777695744,"We have done a great job with the almost impossible situation in Puerto Rico. Outside of the Fake News or politically motivated ingrates,...",puerto-ricans,accusation,politically motivated ingrates,106.0,136.0
https://twitter.com/realDonaldTrump/status/914465475777695744,"We have done a great job with the almost impossible situation in Puerto Rico. Outside of the Fake News or politically motivated ingrates,...",puerto-ricans,entity,Puerto,65.0,71.0
https://twitter.com/realDonaldTrump/status/914465475777695744,"We have done a great job with the almost impossible situation in Puerto Rico. Outside of the Fake News or politically motivated ingrates,...",the-media,entity,the,30.0,33.0
https://twitter.com/realDonaldTrump/status/914465475777695744,"We have done a great job with the almost impossible situation in Puerto Rico. Outside of the Fake News or politically motivated ingrates,...",the-media,insult,Fake News,93.0,102.0
https://twitter.com/realDonaldTrump/status/914497877543735296,"I told Rex Tillerson, our wonderful Secretary of State, that he is wasting his time trying to negotiate with Little Rocket Man...",kim-jong-un,insult,Little Rocket Man,109.0,126.0
https://twitter.com/realDonaldTrump/status/914497877543735296,"I told Rex Tillerson, our wonderful Secretary of State, that he is wasting his time trying to negotiate with Little Rocket Man...",rex-tillerson,accusation,wasting his time trying to negotiate with Little Rocket Man,67.0,126.0
https://twitter.com/realDonaldTrump/status/914497877543735296,"I told Rex Tillerson, our wonderful Secretary of State, that he is wasting his time trying to negotiate with Little Rocket Man...",rex-tillerson,compliment,our wonderful Secretary of State,,
https://twitter.com/realDonaldTrump/status/914497877543735296,"I told Rex Tillerson, our wonderful Secretary of State, that he is wasting his time trying to negotiate with Little Rocket Man...",rex-tillerson,compliment,our wonderful Secretary of State,22.0,54.0
https://twitter.com/realDonaldTrump/status/914497877543735296,"I told Rex Tillerson, our wonderful Secretary of State, that he is wasting his time trying to negotiate with Little Rocket Man...",rex-tillerson,entity,Rex Tillerson,7.0,20.0
https://twitter.com/realDonaldTrump/status/914497947517227008,"...Save your energy Rex, we'll do what has to be done!",rex-tillerson,entity,Rex,20.0,23.0
https://twitter.com/realDonaldTrump/status/914497947517227008,"...Save your energy Rex, we'll do what has to be done!",rex-tillerson,insult,Save your energy Rex,3.0,23.0
https://twitter.com/realDonaldTrump/status/914565910798782465,"Being nice to Rocket Man hasn't worked in 25 years, why would it work now? Clinton failed, Bush failed, and Obama failed. I won't fail.",kim-jong-un,insult,Rocket Man,14.0,24.0
https://twitter.com/realDonaldTrump/status/915523382686478337,"A great day in Puerto Rico yesterday. While some of the news coverage is Fake, most showed great warmth and friendship.",puerto-rico,compliment,great day in Puerto Rico yesterday,24.0,29.0
https://twitter.com/realDonaldTrump/status/915523382686478337,"A great day in Puerto Rico yesterday. While some of the news coverage is Fake, most showed great warmth and friendship.",puerto-rico,compliment,great day in Puerto Rico yesterday,2.0,36.0
https://twitter.com/realDonaldTrump/status/915523382686478337,"A great day in Puerto Rico yesterday. While some of the news coverage is Fake, most showed great warmth and friendship.",puerto-rico,compliment,showed great warmth and friendship,66.0,100.0
https://twitter.com/realDonaldTrump/status/915523382686478337,"A great day in Puerto Rico yesterday. While some of the news coverage is Fake, most showed great warmth and friendship.",puerto-rico,compliment,showed great warmth and friendship,84.0,118.0
https://twitter.com/realDonaldTrump/status/915523382686478337,"A great day in Puerto Rico yesterday. While some of the news coverage is Fake, most showed great warmth and friendship.",the-media,entity,the,52.0,55.0
https://twitter.com/realDonaldTrump/status/915523382686478337,"A great day in Puerto Rico yesterday. While some of the news coverage is Fake, most showed great warmth and friendship.",the-media,insult,Fake,73.0,77.0
https://twitter.com/realDonaldTrump/status/915539424406114304,"Wow, so many Fake News stories today. No matter what I do or say, they will not write or speak truth. The Fake News Media is out of control!",the-media,accusation,"No matter what I do or say, they will not write or speak truth",38.0,100.0
https://twitter.com/realDonaldTrump/status/915539424406114304,"Wow, so many Fake News stories today. No matter what I do or say, they will not write or speak truth. The Fake News Media is out of control!",the-media,entity,the,66.0,69.0
https://twitter.com/realDonaldTrump/status/915539424406114304,"Wow, so many Fake News stories today. No matter what I do or say, they will not write or speak truth. The Fake News Media is out of control!",the-media,insult,Fake News,13.0,22.0
https://twitter.com/realDonaldTrump/status/915539424406114304,"Wow, so many Fake News stories today. No matter what I do or say, they will not write or speak truth. The Fake News Media is out of control!",the-media,insult,out of control!,125.0,140.0
https://twitter.com/realDonaldTrump/status/915589297096536065,NBC news is #FakeNews and more dishonest than even CNN. They are a disgrace to good reporting. No wonder their news ratings are way down!,nbc-news,entity,NBC news,0.0,8.0
https://twitter.com/realDonaldTrump/status/915589297096536065,NBC news is #FakeNews and more dishonest than even CNN. They are a disgrace to good reporting. No wonder their news ratings are way down!,nbc-news,insult,#FakeNews,12.0,21.0
https://twitter.com/realDonaldTrump/status/915589297096536065,NBC news is #FakeNews and more dishonest than even CNN. They are a disgrace to good reporting. No wonder their news ratings are way down!,nbc-news,insult,more dishonest than even CNN,26.0,54.0
https://twitter.com/realDonaldTrump/status/915589297096536065,NBC news is #FakeNews and more dishonest than even CNN. They are a disgrace to good reporting. No wonder their news ratings are way down!,nbc-news,insult,a disgrace to good reporting,65.0,93.0
https://twitter.com/realDonaldTrump/status/915589297096536065,NBC news is #FakeNews and more dishonest than even CNN. They are a disgrace to good reporting. No wonder their news ratings are way down!,nbc-news,insult,ratings are way down!,116.0,137.0
https://twitter.com/realDonaldTrump/status/915596990674849792,The @NBCNews story has just been totally refuted by Sec. Tillerson and @VP Pence. It is #FakeNews. They should issue an apology to AMERICA!,nbc-news,entity,NBC,5.0,8.0
https://twitter.com/realDonaldTrump/status/915596990674849792,The @NBCNews story has just been totally refuted by Sec. Tillerson and @VP Pence. It is #FakeNews. They should issue an apology to AMERICA!,nbc-news,insult,#FakeNews,88.0,97.0
https://twitter.com/realDonaldTrump/status/915596990674849792,The @NBCNews story has just been totally refuted by Sec. Tillerson and @VP Pence. It is #FakeNews. They should issue an apology to AMERICA!,nbc-news,insult,should issue an apology to AMERICA!,104.0,139.0
https://twitter.com/realDonaldTrump/status/915894251967385600,Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!,the-media,accusation,just made up,122.0,134.0
https://twitter.com/realDonaldTrump/status/915894251967385600,Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!,the-media,entity,the,10.0,13.0
https://twitter.com/realDonaldTrump/status/915894251967385600,Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!,the-media,insult,Fake News Networks,54.0,72.0
https://twitter.com/realDonaldTrump/status/915894251967385600,Why Isn't the Senate Intel Committee looking into the Fake News Networks in OUR country to see why so much of our news is just made up-FAKE!,the-media,insult,FAKE!,135.0,140.0
https://twitter.com/realDonaldTrump/status/915907150333009920,Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.,nbc-news,entity,NBC,72.0,75.0
https://twitter.com/realDonaldTrump/status/915907150333009920,Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.,nbc-news,insult,Fake News,50.0,59.0
https://twitter.com/realDonaldTrump/status/915907150333009920,Rex Tillerson never threatened to resign. This is Fake News put out by @NBCNews. Low news and reporting standards. No verification from me.,nbc-news,insult,Low news and reporting standards,81.0,113.0
https://twitter.com/realDonaldTrump/status/916120435762266114,"Ralph Northam,who is running for Governor of Virginia,is fighting for the violent MS-13 killer gangs &amp; sanctuary cities. Vote Ed Gillespie!",ralph-northam,entity,Ralph Northam,0.0,13.0
https://twitter.com/realDonaldTrump/status/916120435762266114,"Ralph Northam,who is running for Governor of Virginia,is fighting for the violent MS-13 killer gangs &amp; sanctuary cities. Vote Ed Gillespie!",ralph-northam,insult,fighting for the violent MS-13 killer gangs & sanctuary cities,-1.0,61.0
https://twitter.com/realDonaldTrump/status/916634286811435008,"Late Night host are dealing with the Democrats for their very ""unfunny"" &amp; repetitive material, always anti-Trump! Should we get Equal Time?",late-night-television-hosts,entity,Late,0.0,4.0
https://twitter.com/realDonaldTrump/status/916634286811435008,"Late Night host are dealing with the Democrats for their very ""unfunny"" &amp; repetitive material, always anti-Trump! Should we get Equal Time?",late-night-television-hosts,insult,dealing with the Democrats for their very unfunny & repetitive material,-1.0,70.0
https://twitter.com/realDonaldTrump/status/916634286811435008,"Late Night host are dealing with the Democrats for their very ""unfunny"" &amp; repetitive material, always anti-Trump! Should we get Equal Time?",late-night-television-hosts,insult,always anti-Trump!,99.0,117.0
https://twitter.com/realDonaldTrump/status/916635236238274561,More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the one-sided coverage?,the-media,accusation,one-sided coverage,118.0,136.0
https://twitter.com/realDonaldTrump/status/916635236238274561,More and more people are suggesting that Republicans (and me) should be given Equal Time on T.V. when you look at the one-sided coverage?,the-media,entity,the,114.0,117.0
https://twitter.com/realDonaldTrump/status/916638685914951680,"I called Chuck Schumer yesterday to see if the Dems want to do a great HealthCare Bill. ObamaCare is badly broken, big premiums. Who knows!",obamacare,accusation,"badly broken, big premiums",101.0,127.0
https://twitter.com/realDonaldTrump/status/916638685914951680,"I called Chuck Schumer yesterday to see if the Dems want to do a great HealthCare Bill. ObamaCare is badly broken, big premiums. Who knows!",obamacare,entity,ObamaCare,88.0,97.0
https://twitter.com/realDonaldTrump/status/916655548623413248,".@NBCNews is so knowingly inaccurate with their reporting. The good news is that the PEOPLE get it, which is really all that matters! Not #1",nbc-news,entity,NBC,2.0,5.0
https://twitter.com/realDonaldTrump/status/916655548623413248,".@NBCNews is so knowingly inaccurate with their reporting. The good news is that the PEOPLE get it, which is really all that matters! Not #1",nbc-news,insult,so knowingly inaccurate with their reporting,13.0,57.0
https://twitter.com/realDonaldTrump/status/917026789188399105,"Senator Bob Corker ""begged"" me to endorse him for re-election in Tennessee. I said ""NO"" and he dropped out (said he could not win without...",bob-corker,accusation,‘begged’ me to endorse him for re-election,-1.0,41.0
https://twitter.com/realDonaldTrump/status/917026789188399105,"Senator Bob Corker ""begged"" me to endorse him for re-election in Tennessee. I said ""NO"" and he dropped out (said he could not win without...",bob-corker,accusation,I said ‘NO‘ and he dropped out,-1.0,29.0
https://twitter.com/realDonaldTrump/status/917026789188399105,"Senator Bob Corker ""begged"" me to endorse him for re-election in Tennessee. I said ""NO"" and he dropped out (said he could not win without...",bob-corker,entity,Bob Corker,8.0,18.0
https://twitter.com/realDonaldTrump/status/917029060471152640,"..my endorsement). He also wanted to be Secretary of State, I said ""NO THANKS."" He is also largely responsible for the horrendous Iran Deal!",bob-corker,insult,largely responsible for the horrendous Iran Deal!,91.0,140.0
https://twitter.com/realDonaldTrump/status/917029060471152640,"..my endorsement). He also wanted to be Secretary of State, I said ""NO THANKS."" He is also largely responsible for the horrendous Iran Deal!",iran-deal,entity,Iran Deal,130.0,139.0
https://twitter.com/realDonaldTrump/status/917029060471152640,"..my endorsement). He also wanted to be Secretary of State, I said ""NO THANKS."" He is also largely responsible for the horrendous Iran Deal!",iran-deal,insult,horrendous,119.0,129.0
https://twitter.com/realDonaldTrump/status/917030148867682304,"...Hence, I would fully expect Corker to be a negative voice and stand in the way of our great agenda. Didn't have the guts to run!",bob-corker,entity,Corker,31.0,37.0
https://twitter.com/realDonaldTrump/status/917030148867682304,"...Hence, I would fully expect Corker to be a negative voice and stand in the way of our great agenda. Didn't have the guts to run!",bob-corker,insult,a negative voice,44.0,60.0
https://twitter.com/realDonaldTrump/status/917030148867682304,"...Hence, I would fully expect Corker to be a negative voice and stand in the way of our great agenda. Didn't have the guts to run!",bob-corker,insult,in the way of our great agenda,71.0,101.0
https://twitter.com/realDonaldTrump/status/917030148867682304,"...Hence, I would fully expect Corker to be a negative voice and stand in the way of our great agenda. Didn't have the guts to run!",bob-corker,insult,Didn't have the guts to run!,103.0,131.0
https://twitter.com/realDonaldTrump/status/917091286607433728,"I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen.",karen-pence,compliment,I am proud,,
https://twitter.com/realDonaldTrump/status/917091286607433728,"I asked @VP Pence to leave stadium if any players kneeled, disrespecting our country. I am proud of him and @SecondLady Karen.",karen-pence,compliment,I am proud,86.0,96.0
